Epoch,Episodio,Tiempo(s),CPU(%),RAM(MB),GPU_mem(MB)
1.0,1.0,1.2051519960004953,61.8,643.0078125,0.0
1.0,2.0,0.5577568529988639,7.0,646.5078125,0.0
1.0,3.0,0.6653979479997361,5.3,646.5078125,0.0
1.0,4.0,0.7648863209979027,2.6,646.5078125,0.0
1.0,5.0,0.9092920840012084,5.0,646.6328125,0.0
1.0,6.0,0.42114803500226117,8.4,646.6328125,0.0
1.0,7.0,0.31097042400142527,3.2,646.6328125,0.0
1.0,8.0,0.6970245690026786,13.6,651.2578125,0.0
1.0,9.0,1.1020770870018168,12.7,651.5078125,0.0
1.0,10.0,0.8066924099985044,13.0,651.5078125,0.0
1.0,11.0,0.4403610790031962,19.3,651.7578125,0.0
1.0,12.0,0.8282339780016628,16.3,651.7578125,0.0
1.0,13.0,1.004521401002421,15.4,651.7578125,0.0
1.0,14.0,0.5791335240028275,60.3,651.8828125,0.0
1.0,15.0,1.1221614009991754,63.7,651.8828125,0.0
1.0,16.0,0.5861383890005527,22.4,651.8828125,0.0
1.0,17.0,0.6948764919980022,16.4,651.8828125,0.0
1.0,18.0,0.7195773409985122,14.0,651.8828125,0.0
1.0,19.0,0.7475627599997097,15.3,651.8828125,0.0
1.0,20.0,0.9315070070006186,16.2,652.1328125,0.0
2.0,1.0,0.7313438749988563,13.6,652.1328125,0.0
2.0,2.0,1.0544901889988978,13.3,652.1328125,0.0
2.0,3.0,0.9864900640022825,13.8,652.1328125,0.0
2.0,4.0,0.6398081200022716,13.2,652.1328125,0.0
2.0,5.0,1.5475111990017467,12.0,652.1328125,0.0
2.0,6.0,0.911195905002387,12.7,652.1328125,0.0
2.0,7.0,1.1019267239971668,53.2,652.3828125,0.0
2.0,8.0,1.3356982120021712,41.2,652.3828125,0.0
2.0,9.0,1.4526679450027586,13.1,652.5078125,0.0
2.0,10.0,0.8487221389987099,15.9,652.7578125,0.0
2.0,11.0,0.7536052629984624,12.6,652.7578125,0.0
2.0,12.0,0.8468835180028691,12.4,652.7578125,0.0
2.0,13.0,0.8595806509983959,14.6,652.7578125,0.0
2.0,14.0,0.8058504859982349,16.7,652.7578125,0.0
2.0,15.0,0.6868711659990367,12.4,652.7578125,0.0
2.0,16.0,0.8450313950015698,15.2,652.7578125,0.0
2.0,17.0,0.9586044130010123,11.6,652.7578125,0.0
2.0,18.0,0.8066578770012711,15.6,652.7578125,0.0
2.0,19.0,1.3428568369999994,46.5,652.7578125,0.0
2.0,20.0,1.2731580260006012,43.5,652.7578125,0.0
3.0,1.0,1.2704634139990958,15.4,652.7578125,0.0
3.0,2.0,0.9566708029997244,14.5,652.7578125,0.0
3.0,3.0,0.43833751100100926,19.3,652.7578125,0.0
3.0,4.0,1.0476615250008763,13.4,652.7578125,0.0
3.0,5.0,0.7460556660007569,14.8,652.7578125,0.0
3.0,6.0,0.46873272400262067,16.8,652.7578125,0.0
3.0,7.0,0.6247075660030532,15.4,652.7578125,0.0
3.0,8.0,1.0202654169988818,11.3,652.7578125,0.0
3.0,9.0,0.652603012000327,16.0,652.7578125,0.0
3.0,10.0,1.0564959650000674,14.2,652.7578125,0.0
3.0,11.0,1.0388347010011785,14.5,652.7578125,0.0
3.0,12.0,1.0269287549999717,66.5,652.7578125,0.0
3.0,13.0,1.0144872130003932,45.5,652.7578125,0.0
3.0,14.0,1.0326433879999968,13.6,652.7578125,0.0
3.0,15.0,1.0203931289979664,11.3,652.7578125,0.0
