Epoch,Episodio,Tiempo(s),CPU(%),RAM(MB),GPU_mem(MB)
1.0,1.0,1.4876970980003534,58.8,643.02734375,0.0
1.0,2.0,0.9206218319995969,4.3,646.27734375,0.0
1.0,3.0,0.8468958540033782,5.3,646.27734375,0.0
1.0,4.0,1.107507099997747,3.6,646.40234375,0.0
1.0,5.0,0.5854422439988411,1.7,646.52734375,0.0
1.0,6.0,0.7098909439991985,5.6,646.52734375,0.0
1.0,7.0,0.934397214998171,3.2,646.52734375,0.0
1.0,8.0,0.939325845996791,11.6,651.40234375,0.0
1.0,9.0,0.9486169340016204,9.6,651.52734375,0.0
1.0,10.0,1.0024810890026856,58.8,651.52734375,0.0
1.0,11.0,0.9060843749975902,54.9,651.65234375,0.0
1.0,12.0,0.9178252210003848,11.5,651.65234375,0.0
1.0,13.0,0.6370956110004045,13.4,651.65234375,0.0
1.0,14.0,0.9559355559977121,12.6,651.65234375,0.0
1.0,15.0,0.6343460699972638,18.9,651.65234375,0.0
1.0,16.0,0.9492015060022823,14.7,651.65234375,0.0
1.0,17.0,1.2300558559982164,11.9,651.65234375,0.0
1.0,18.0,0.7452047779988789,14.7,651.77734375,0.0
1.0,19.0,0.7502893830023822,15.9,651.77734375,0.0
1.0,20.0,0.9233975450006255,13.1,651.90234375,0.0
2.0,1.0,0.9057323550005094,15.3,651.90234375,0.0
2.0,2.0,0.8735967720022018,15.0,651.90234375,0.0
2.0,3.0,1.3170624829981534,55.3,651.90234375,0.0
2.0,4.0,1.1345264209994639,27.0,651.90234375,0.0
2.0,5.0,0.8207845449978777,19.4,651.90234375,0.0
2.0,6.0,0.4613382819989056,26.4,651.90234375,0.0
2.0,7.0,1.1433049199986272,16.5,652.02734375,0.0
2.0,8.0,1.5390914769996016,9.5,652.27734375,0.0
2.0,9.0,1.0344951539991598,11.7,652.27734375,0.0
2.0,10.0,0.8710845099994913,14.3,652.52734375,0.0
2.0,11.0,0.7610601170017617,11.9,652.52734375,0.0
