Epoch,Episodio,Tiempo(s),CPU(%),RAM(MB),GPU_mem(MB)
1.0,1.0,1.613359689000049,53.1,641.8515625,0.0
1.0,2.0,1.253524619000018,7.4,645.7109375,0.0
1.0,3.0,1.4669895859999542,2.0,645.7109375,0.0
1.0,4.0,1.6646947540000383,2.7,645.7109375,0.0
1.0,5.0,1.8864978299999393,4.3,645.7109375,0.0
1.0,6.0,1.3699266099999932,3.3,645.7109375,0.0
1.0,7.0,4.251985183999977,20.6,645.9609375,0.0
1.0,8.0,11.984958468000059,9.6,649.765625,0.0
1.0,9.0,9.738287962999948,6.7,649.765625,0.0
1.0,10.0,14.079360287999975,11.2,649.765625,0.0
2.0,1.0,12.057531077999897,8.8,650.0859375,0.0
2.0,2.0,9.701464551000072,10.1,650.0859375,0.0
2.0,3.0,11.882888400999946,9.1,650.0859375,0.0
2.0,4.0,11.999457698000015,8.6,650.0859375,0.0
2.0,5.0,11.844407990000036,8.9,650.0859375,0.0
2.0,6.0,11.83425590999991,9.5,650.328125,0.0
2.0,7.0,11.726458696000009,9.3,650.328125,0.0
2.0,8.0,11.801073894999945,11.3,650.328125,0.0
2.0,9.0,14.712949071999901,7.6,650.328125,0.0
2.0,10.0,11.859488493000072,8.8,650.328125,0.0
3.0,1.0,9.796410773999924,10.6,650.328125,0.0
3.0,2.0,7.161997037999981,12.5,650.328125,0.0
3.0,3.0,9.731363064000107,10.0,650.328125,0.0
3.0,4.0,7.393961634000107,3.1,650.5703125,0.0
3.0,5.0,9.726676876000056,9.3,650.5703125,0.0
3.0,6.0,11.764346758000102,8.2,650.5703125,0.0
3.0,7.0,14.150450478000039,8.8,650.5703125,0.0
3.0,8.0,14.981070775000035,10.1,650.828125,0.0
3.0,9.0,9.34675999000001,9.6,650.828125,0.0
3.0,10.0,14.234109235000005,7.6,650.828125,0.0
4.0,1.0,14.190079864999916,8.0,650.828125,0.0
4.0,2.0,12.18350657399992,8.0,650.828125,0.0
4.0,3.0,11.711961168000016,8.3,650.828125,0.0
4.0,4.0,11.601905372999909,8.7,650.828125,0.0
4.0,5.0,9.287353716000098,9.6,650.828125,0.0
4.0,6.0,9.318134068000063,9.5,650.828125,0.0
4.0,7.0,12.053334167000003,8.2,650.828125,0.0
4.0,8.0,12.104347715999893,7.7,650.828125,0.0
4.0,9.0,12.216338805000078,8.1,650.828125,0.0
