Epoch,Episodio,Paso,StateIdx,Accion,NextStateIdx,Reward,Done,Epsilon
1,9,3,929723951,4,489236202,0.0,False,0.998404
1,9,3,489236202,2,221451000,0.0,False,0.0
1,9,4,221451000,6,384071751,0.0,False,0.998366
1,9,4,384071751,5,105265500,0.0,False,0.0
1,9,5,105265500,0,65410346,0.0,False,0.998328
1,9,5,65410346,4,875600434,0.0,False,0.0
1,9,6,875600434,6,734763157,0.0,False,0.99829
1,9,6,734763157,5,486014427,1.0,True,0.0
1,10,1,372134197,0,593710566,0.0,False,0.998252
1,10,1,593710566,3,202337653,0.0,False,0.0
1,10,2,202337653,2,272614460,0.0,False,0.998214
1,10,2,272614460,3,473716018,0.0,False,0.0
1,10,3,473716018,4,660407692,0.0,False,0.998176
1,10,3,660407692,3,268494242,0.0,False,0.0
1,10,4,268494242,1,884040291,0.0,False,0.998138
1,10,4,884040291,3,474880766,1.0,True,0.0
1,11,1,372134197,6,211851301,0.0,False,0.9981
1,11,1,211851301,3,703582145,0.0,False,0.0
1,11,2,703582145,3,924388909,0.0,False,0.998062
1,11,2,924388909,2,786776747,0.0,False,0.0
1,11,3,786776747,6,828801399,0.0,False,0.998024
1,11,3,828801399,4,414562339,0.0,False,0.0
1,11,4,414562339,4,485584818,0.0,False,0.997986
1,11,4,485584818,1,550538048,1.0,True,0.0
1,12,1,372134197,5,219674003,0.0,False,0.997948
1,12,1,219674003,3,33236702,0.0,False,0.0
1,12,2,33236702,0,967528370,0.0,False,0.99791
1,12,2,967528370,3,799631947,0.0,False,0.0
1,12,3,799631947,6,118023541,0.0,False,0.997872
1,12,3,118023541,3,363377589,0.0,False,0.0
1,12,4,363377589,0,335508180,0.0,False,0.997834
1,12,4,335508180,3,145692165,1.0,True,0.0
1,13,1,372134197,6,211851301,0.0,False,0.997796
1,13,1,211851301,3,703582145,0.0,False,0.0
1,13,2,703582145,6,79697590,0.0,False,0.997758
1,13,2,79697590,2,643163441,0.0,False,0.0
1,13,3,643163441,6,223083397,0.0,False,0.99772
1,13,3,223083397,6,194074244,0.0,False,0.0
1,13,4,194074244,1,66218373,0.0,False,0.997682
1,13,4,66218373,4,347472147,0.0,False,0.0
1,13,5,347472147,2,708948323,0.0,False,0.997644
1,13,5,708948323,5,511808113,1.0,True,0.0
1,14,1,372134197,6,200554403,0.0,False,0.997606
1,14,1,200554403,3,372196729,0.0,False,0.0
1,14,2,372196729,4,225005308,0.0,False,0.997568
1,14,2,225005308,3,200364657,0.0,False,0.0
1,14,3,200364657,5,87569440,0.0,False,0.99753
1,14,3,87569440,3,718638307,0.0,False,0.0
1,14,4,718638307,6,808401489,0.0,False,0.997492
1,14,4,808401489,3,951443283,1.0,True,0.0
1,15,1,372134197,2,169229518,0.0,False,0.997454
1,15,1,169229518,3,168797825,0.0,False,0.0
1,15,2,168797825,4,301706152,0.0,False,0.997416
1,15,2,301706152,3,289924576,0.0,False,0.0
1,15,3,289924576,2,524148335,0.0,False,0.997378
1,15,3,524148335,3,582573091,0.0,False,0.0
1,15,4,582573091,3,166887895,0.0,False,0.99734
1,15,4,166887895,2,684480727,0.0,False,0.0
1,15,5,684480727,4,514201340,0.0,False,0.997302
1,15,5,514201340,4,964828292,0.0,False,0.0
1,15,6,964828292,4,332120588,0.0,False,0.997264
1,15,6,332120588,2,962454810,0.0,False,0.0
1,15,7,962454810,3,366127826,0.0,False,0.997226
1,15,7,366127826,2,493782794,0.0,False,0.0
1,15,8,493782794,3,140801157,0.0,False,0.997188
1,15,8,140801157,2,185005950,1.0,True,0.0
1,16,1,372134197,2,442245076,0.0,False,0.99715
1,16,1,442245076,3,426782182,0.0,False,0.0
1,16,2,426782182,6,505282086,0.0,False,0.997112
1,16,2,505282086,3,896405032,0.0,False,0.0
1,16,3,896405032,6,224590003,0.0,False,0.997074
1,16,3,224590003,3,565337917,0.0,False,0.0
1,16,4,565337917,0,625775685,0.0,False,0.997036
1,16,4,625775685,3,378090629,1.0,True,0.0
1,17,1,372134197,5,534250128,0.0,False,0.996998
1,17,1,534250128,3,788542613,0.0,False,0.0
1,17,2,788542613,4,565011601,0.0,False,0.99696
1,17,2,565011601,3,263533600,0.0,False,0.0
1,17,3,263533600,6,545213514,0.0,False,0.996922
1,17,3,545213514,3,870177015,0.0,False,0.0
1,17,4,870177015,2,257968842,0.0,False,0.996884
1,17,4,257968842,3,86415981,1.0,True,0.0
1,18,1,372134197,4,370757706,0.0,False,0.996846
1,18,1,370757706,3,54144219,0.0,False,0.0
1,18,2,54144219,1,950186604,0.0,False,0.996808
1,18,2,950186604,3,372997227,0.0,False,0.0
1,18,3,372997227,6,42761838,0.0,False,0.99677
1,18,3,42761838,3,384814986,0.0,False,0.0
1,18,4,384814986,0,466718202,0.0,False,0.996732
1,18,4,466718202,3,309405093,1.0,True,0.0
1,19,1,372134197,5,534250128,0.0,False,0.996694
1,19,1,534250128,3,788542613,0.0,False,0.0
1,19,2,788542613,3,167318169,0.0,False,0.996656
1,19,2,167318169,2,550716135,0.0,False,0.0
1,19,3,550716135,6,269532613,0.0,False,0.996618
1,19,3,269532613,1,91234350,0.0,False,0.0
1,19,4,91234350,0,826781117,0.0,False,0.99658
1,19,4,826781117,4,876712468,1.0,True,0.0
1,20,1,372134197,0,593710566,0.0,False,0.996542
1,20,1,593710566,3,202337653,0.0,False,0.0
1,20,2,202337653,1,276831032,0.0,False,0.996504
1,20,2,276831032,4,388237944,0.0,False,0.0
1,20,3,388237944,5,781912581,0.0,False,0.996466
1,20,3,781912581,3,99155214,0.0,False,0.0
1,20,4,99155214,0,138343081,0.0,False,0.996428
1,20,4,138343081,3,711776611,0.0,False,0.0
1,20,5,711776611,5,979259053,0.0,False,0.99639
1,20,5,979259053,3,518350651,1.0,True,0.0
1,21,1,372134197,3,20877367,0.0,False,0.996352
1,21,1,20877367,3,700558893,0.0,False,0.0
1,21,2,700558893,5,600428340,0.0,False,0.996314
1,21,2,600428340,4,533227899,0.0,False,0.0
1,21,3,533227899,3,301864723,0.0,False,0.996276
1,21,3,301864723,4,503461842,0.0,False,0.0
1,21,4,503461842,2,659852952,0.0,False,0.996238
1,21,4,659852952,2,115816798,0.0,False,0.0
1,21,5,115816798,5,22127317,0.0,False,0.9962
1,21,5,22127317,4,35003745,0.0,False,0.0
1,21,6,35003745,3,129913635,0.0,False,0.996162
1,21,6,129913635,4,42627738,1.0,True,0.0
1,22,1,372134197,5,219674003,0.0,False,0.996124
1,22,1,219674003,3,33236702,0.0,False,0.0
1,22,2,33236702,0,967528370,0.0,False,0.996086
1,22,2,967528370,3,799631947,0.0,False,0.0
1,22,3,799631947,2,589732127,0.0,False,0.996048
1,22,3,589732127,3,924665835,0.0,False,0.0
1,22,4,924665835,4,33630542,0.0,False,0.99601
1,22,4,33630542,3,839477139,1.0,True,0.0
1,23,1,372134197,3,20877367,0.0,False,0.995972
1,23,1,20877367,3,700558893,0.0,False,0.0
1,23,2,700558893,2,129837780,0.0,False,0.995934
1,23,2,129837780,4,861791266,0.0,False,0.0
1,23,3,861791266,6,180676082,0.0,False,0.995896
1,23,3,180676082,4,436487950,0.0,False,0.0
1,23,4,436487950,6,227154559,0.0,False,0.995858
1,23,4,227154559,2,776997123,0.0,False,0.0
1,23,5,776997123,0,803190480,0.0,False,0.99582
1,23,5,803190480,1,413022017,0.0,False,0.0
1,23,6,413022017,6,448207360,0.0,False,0.995782
1,23,6,448207360,1,335696041,1.0,True,0.0
1,24,1,372134197,0,593710566,0.0,False,0.995744
1,24,1,593710566,3,202337653,0.0,False,0.0
1,24,2,202337653,0,831915830,0.0,False,0.995706
1,24,2,831915830,4,317856395,0.0,False,0.0
1,24,3,317856395,6,763243033,0.0,False,0.995668
1,24,3,763243033,2,781130499,0.0,False,0.0
1,24,4,781130499,1,500081403,0.0,False,0.99563
1,24,4,500081403,5,132734480,1.0,True,0.0
1,25,1,372134197,3,20877367,0.0,False,0.995592
1,25,1,20877367,3,700558893,0.0,False,0.0
1,25,2,700558893,0,2185709,0.0,False,0.995554
1,25,2,2185709,2,929723951,0.0,False,0.0
1,25,3,929723951,0,324357812,0.0,False,0.995516
1,25,3,324357812,2,264974693,0.0,False,0.0
1,25,4,264974693,5,582206375,0.0,False,0.995478
1,25,4,582206375,2,128614539,0.0,False,0.0
1,25,5,128614539,4,696740974,0.0,False,0.99544
1,25,5,696740974,2,408410580,1.0,True,0.0
1,26,1,372134197,6,200554403,0.0,False,0.995402
1,26,1,200554403,3,372196729,0.0,False,0.0
1,26,2,372196729,2,505282086,0.0,False,0.995364
1,26,2,505282086,3,896405032,0.0,False,0.0
1,26,3,896405032,2,142991724,0.0,False,0.995326
1,26,3,142991724,3,100955474,0.0,False,0.0
1,26,4,100955474,5,456958217,0.0,False,0.995288
1,26,4,456958217,3,922605332,1.0,True,0.0
1,27,1,372134197,3,20877367,0.0,False,0.99525
1,27,1,20877367,3,700558893,0.0,False,0.0
1,27,2,700558893,3,607502290,0.0,False,0.995212
1,27,2,607502290,4,86120564,0.0,False,0.0
1,27,3,86120564,3,419935911,0.0,False,0.995174
1,27,3,419935911,4,834517770,0.0,False,0.0
1,27,4,834517770,5,346660429,0.0,False,0.995136
1,27,4,346660429,5,2285835,0.0,False,0.0
1,27,5,2285835,0,207522238,0.0,False,0.995098
1,27,5,207522238,4,835996741,0.0,False,0.0
1,27,6,835996741,5,50760501,0.0,False,0.9950600000000001
1,27,6,50760501,4,448023216,1.0,True,0.0
1,28,1,372134197,5,219674003,0.0,False,0.995022
1,28,1,219674003,3,33236702,0.0,False,0.0
1,28,2,33236702,4,954689286,0.0,False,0.994984
1,28,2,954689286,3,43444667,0.0,False,0.0
1,28,3,43444667,0,319350414,0.0,False,0.994946
1,28,3,319350414,3,313143309,0.0,False,0.0
1,28,4,313143309,5,219626645,0.0,False,0.994908
1,28,4,219626645,3,349664049,1.0,True,0.0
1,29,1,372134197,3,20877367,0.0,False,0.99487
1,29,1,20877367,3,700558893,0.0,False,0.0
1,29,2,700558893,6,509753459,0.0,False,0.994832
1,29,2,509753459,4,292533238,0.0,False,0.0
1,29,3,292533238,0,560432889,0.0,False,0.994794
1,29,3,560432889,4,287781237,0.0,False,0.0
1,29,4,287781237,2,528016459,0.0,False,0.994756
1,29,4,528016459,1,32807559,0.0,False,0.0
1,29,5,32807559,6,539066151,0.0,False,0.994718
1,29,5,539066151,2,413022017,0.0,False,0.0
1,29,6,413022017,5,234369866,0.0,False,0.99468
1,29,6,234369866,1,253333712,1.0,True,0.0
1,30,1,372134197,4,370757706,0.0,False,0.994642
1,30,1,370757706,3,54144219,0.0,False,0.0
1,30,2,54144219,2,439103474,0.0,False,0.994604
1,30,2,439103474,3,288156359,0.0,False,0.0
1,30,3,288156359,4,955587408,0.0,False,0.994566
1,30,3,955587408,3,329199499,0.0,False,0.0
1,30,4,329199499,3,856384547,0.0,False,0.994528
1,30,4,856384547,4,377341497,0.0,False,0.0
1,30,5,377341497,0,622141646,0.0,False,0.99449
1,30,5,622141646,4,343470288,0.0,False,0.0
1,30,6,343470288,4,96547864,0.0,False,0.994452
1,30,6,96547864,2,81447079,0.0,False,0.0
1,30,7,81447079,3,387476086,0.0,False,0.994414
1,30,7,387476086,1,59025406,1.0,True,0.0
1,31,1,372134197,0,680716405,0.0,False,0.994376
1,31,1,680716405,3,795499555,0.0,False,0.0
1,31,2,795499555,3,126306996,0.0,False,0.994338
1,31,2,126306996,4,653952100,0.0,False,0.0
1,31,3,653952100,4,703191021,0.0,False,0.9943
1,31,3,703191021,2,821628024,0.0,False,0.0
1,31,4,821628024,5,370972258,0.0,False,0.994262
1,31,4,370972258,1,217523021,1.0,True,0.0
1,32,1,372134197,0,593710566,0.0,False,0.994224
1,32,1,593710566,3,202337653,0.0,False,0.0
1,32,2,202337653,4,920785047,0.0,False,0.994186
1,32,2,920785047,3,956496660,0.0,False,0.0
1,32,3,956496660,4,211717689,0.0,False,0.994148
1,32,3,211717689,3,747175129,0.0,False,0.0
1,32,4,747175129,3,515379431,0.0,False,0.99411
1,32,4,515379431,4,781563249,0.0,False,0.0
1,32,5,781563249,6,76214868,0.0,False,0.994072
1,32,5,76214868,2,657413822,0.0,False,0.0
1,32,6,657413822,6,917608204,0.0,False,0.994034
1,32,6,917608204,6,578767776,0.0,False,0.0
1,32,7,578767776,2,357858819,0.0,False,0.993996
1,32,7,357858819,2,573770942,0.0,False,0.0
1,32,8,573770942,0,562557964,0.0,False,0.993958
1,32,8,562557964,0,518403228,0.0,False,0.0
1,32,9,518403228,5,250218369,0.0,False,0.99392
1,32,9,250218369,2,39188244,0.0,False,0.0
1,32,10,39188244,5,800512606,0.0,False,0.993882
1,32,10,800512606,5,137433839,1.0,True,0.0
1,33,1,372134197,6,211851301,0.0,False,0.993844
1,33,1,211851301,3,703582145,0.0,False,0.0
1,33,2,703582145,1,467033789,0.0,False,0.993806
1,33,2,467033789,3,521948658,0.0,False,0.0
1,33,3,521948658,1,234765639,0.0,False,0.993768
1,33,3,234765639,3,80425209,0.0,False,0.0
1,33,4,80425209,0,992757824,0.0,False,0.99373
1,33,4,992757824,3,708253129,1.0,True,0.0
1,34,1,372134197,0,593710566,0.0,False,0.993692
1,34,1,593710566,3,202337653,0.0,False,0.0
1,34,2,202337653,6,671763892,0.0,False,0.993654
1,34,2,671763892,2,824925404,0.0,False,0.0
1,34,3,824925404,6,525425694,0.0,False,0.993616
1,34,3,525425694,4,834504120,0.0,False,0.0
1,34,4,834504120,1,121068753,0.0,False,0.993578
1,34,4,121068753,5,210930768,1.0,True,0.0
1,35,1,372134197,4,118749634,0.0,False,0.99354
1,35,1,118749634,3,25345363,0.0,False,0.0
1,35,2,25345363,6,757164027,0.0,False,0.993502
1,35,2,757164027,3,424883747,0.0,False,0.0
1,35,3,424883747,4,87327350,0.0,False,0.993464
1,35,3,87327350,3,625580791,0.0,False,0.0
1,35,4,625580791,5,539474602,0.0,False,0.993426
1,35,4,539474602,3,333203477,1.0,True,0.0
1,36,1,372134197,3,858251723,0.0,False,0.993388
1,36,1,858251723,3,644717209,0.0,False,0.0
1,36,2,644717209,6,531460077,0.0,False,0.99335
1,36,2,531460077,4,476259854,0.0,False,0.0
1,36,3,476259854,1,41975183,0.0,False,0.993312
1,36,3,41975183,4,983626925,0.0,False,0.0
1,36,4,983626925,6,712750892,0.0,False,0.993274
1,36,4,712750892,4,463576731,0.0,False,0.0
1,36,5,463576731,0,957922559,0.0,False,0.993236
1,36,5,957922559,4,512827388,1.0,True,0.0
1,37,1,372134197,5,534250128,0.0,False,0.993198
1,37,1,534250128,3,788542613,0.0,False,0.0
1,37,2,788542613,1,832725510,0.0,False,0.99316
1,37,2,832725510,3,390647702,0.0,False,0.0
1,37,3,390647702,0,319849716,0.0,False,0.993122
1,37,3,319849716,3,804018782,0.0,False,0.0
1,37,4,804018782,5,315131813,0.0,False,0.993084
1,37,4,315131813,3,512649310,1.0,True,0.0
1,38,1,372134197,2,442245076,0.0,False,0.993046
1,38,1,442245076,3,426782182,0.0,False,0.0
1,38,2,426782182,0,272614460,0.0,False,0.993008
1,38,2,272614460,3,473716018,0.0,False,0.0
1,38,3,473716018,3,872780268,0.0,False,0.99297
1,38,3,872780268,2,283595053,0.0,False,0.0
1,38,4,283595053,4,583113188,0.0,False,0.992932
1,38,4,583113188,4,593849552,0.0,False,0.0
1,38,5,593849552,5,438792498,0.0,False,0.992894
1,38,5,438792498,5,864267722,1.0,True,0.0
1,39,1,372134197,3,20877367,0.0,False,0.992856
1,39,1,20877367,3,700558893,0.0,False,0.0
1,39,2,700558893,2,129837780,0.0,False,0.992818
1,39,2,129837780,4,861791266,0.0,False,0.0
1,39,3,861791266,3,204691216,0.0,False,0.99278
1,39,3,204691216,4,270037688,0.0,False,0.0
1,39,4,270037688,1,865776076,0.0,False,0.992742
1,39,4,865776076,0,334808853,0.0,False,0.0
1,39,5,334808853,5,605031100,0.0,False,0.992704
1,39,5,605031100,2,66791260,0.0,False,0.0
1,39,6,66791260,6,244942656,0.0,False,0.992666
1,39,6,244942656,1,87727432,1.0,True,0.0
1,40,1,372134197,1,549702158,0.0,False,0.992628
1,40,1,549702158,3,419279768,0.0,False,0.0
1,40,2,419279768,4,950186604,0.0,False,0.99259
1,40,2,950186604,3,372997227,0.0,False,0.0
1,40,3,372997227,5,108581248,0.0,False,0.992552
1,40,3,108581248,3,275906426,0.0,False,0.0
1,40,4,275906426,0,844712527,0.0,False,0.992514
1,40,4,844712527,3,431530055,1.0,True,0.0
1,41,1,372134197,0,680716405,0.0,False,0.992476
1,41,1,680716405,3,795499555,0.0,False,0.0
1,41,2,795499555,0,801035240,0.0,False,0.992438
1,41,2,801035240,4,173607383,0.0,False,0.0
1,41,3,173607383,5,762460063,0.0,False,0.9924
1,41,3,762460063,2,949943559,0.0,False,0.0
1,41,4,949943559,0,730821808,0.0,False,0.992362
1,41,4,730821808,1,922458236,1.0,True,0.0
1,42,1,372134197,4,370757706,0.0,False,0.992324
1,42,1,370757706,3,54144219,0.0,False,0.0
1,42,2,54144219,4,734601093,0.0,False,0.992286
1,42,2,734601093,3,190858730,0.0,False,0.0
1,42,3,190858730,6,173850328,0.0,False,0.992248
1,42,3,173850328,3,516440579,0.0,False,0.0
1,42,4,516440579,4,894047259,0.0,False,0.99221
1,42,4,894047259,3,346517335,1.0,True,0.0
1,43,1,372134197,3,20877367,0.0,False,0.992172
1,43,1,20877367,3,700558893,0.0,False,0.0
1,43,2,700558893,2,129837780,0.0,False,0.992134
1,43,2,129837780,4,861791266,0.0,False,0.0
1,43,3,861791266,0,601499574,0.0,False,0.992096
1,43,3,601499574,1,317757776,0.0,False,0.0
1,43,4,317757776,3,690637283,0.0,False,0.992058
1,43,4,690637283,4,548590735,0.0,False,0.0
1,43,5,548590735,0,877292002,0.0,False,0.99202
1,43,5,877292002,2,399654309,0.0,False,0.0
1,43,6,399654309,5,394771198,0.0,False,0.991982
1,43,6,394771198,1,982547422,1.0,True,0.0
1,44,1,372134197,3,858251723,0.0,False,0.991944
1,44,1,858251723,3,644717209,0.0,False,0.0
1,44,2,644717209,1,698751475,0.0,False,0.991906
1,44,2,698751475,2,965153995,0.0,False,0.0
1,44,3,965153995,6,620239155,0.0,False,0.991868
1,44,3,620239155,2,865462369,0.0,False,0.0
1,44,4,865462369,5,539347076,0.0,False,0.99183
1,44,4,539347076,4,495185633,0.0,False,0.0
1,44,5,495185633,6,572258773,0.0,False,0.991792
1,44,5,572258773,2,940770959,0.0,False,0.0
1,44,6,940770959,5,471622548,0.0,False,0.991754
1,44,6,471622548,2,702721138,1.0,True,0.0
1,45,1,372134197,1,552703323,0.0,False,0.991716
1,45,1,552703323,3,114815440,0.0,False,0.0
1,45,2,114815440,1,200612296,0.0,False,0.991678
1,45,2,200612296,4,164865880,0.0,False,0.0
1,45,3,164865880,1,887060652,0.0,False,0.99164
1,45,3,887060652,1,214661758,0.0,False,0.0
1,45,4,214661758,4,67443769,0.0,False,0.991602
1,45,4,67443769,5,911146676,0.0,False,0.0
1,45,5,911146676,6,248354903,0.0,False,0.991564
1,45,5,248354903,2,141994032,1.0,True,0.0
1,46,1,372134197,3,858251723,0.0,False,0.991526
1,46,1,858251723,3,644717209,0.0,False,0.0
1,46,2,644717209,2,203015782,0.0,False,0.991488
1,46,2,203015782,4,401876915,0.0,False,0.0
1,46,3,401876915,3,208577243,0.0,False,0.99145
1,46,3,208577243,4,146736310,0.0,False,0.0
1,46,4,146736310,3,352203132,0.0,False,0.991412
1,46,4,352203132,2,435247350,0.0,False,0.0
1,46,5,435247350,4,584863176,0.0,False,0.991374
1,46,5,584863176,2,355433990,0.0,False,0.0
1,46,6,355433990,4,754631509,0.0,False,0.991336
1,46,6,754631509,2,606594270,0.0,False,0.0
1,46,7,606594270,0,161816073,0.0,False,0.991298
1,46,7,161816073,2,850459804,1.0,True,0.0
1,47,1,372134197,1,552703323,0.0,False,0.99126
1,47,1,552703323,3,114815440,0.0,False,0.0
1,47,2,114815440,4,356608411,0.0,False,0.991222
1,47,2,356608411,3,931360522,0.0,False,0.0
1,47,3,931360522,6,528166547,0.0,False,0.991184
1,47,3,528166547,3,257653416,0.0,False,0.0
1,47,4,257653416,4,667567118,0.0,False,0.991146
1,47,4,667567118,3,962376000,1.0,True,0.0
1,48,1,372134197,2,442245076,0.0,False,0.991108
1,48,1,442245076,3,426782182,0.0,False,0.0
1,48,2,426782182,1,491518166,0.0,False,0.99107
1,48,2,491518166,3,502190692,0.0,False,0.0
1,48,3,502190692,1,338617247,0.0,False,0.991032
1,48,3,338617247,3,232896451,0.0,False,0.0
1,48,4,232896451,5,485113898,0.0,False,0.990994
1,48,4,485113898,3,312021261,1.0,True,0.0
1,49,1,372134197,0,680716405,0.0,False,0.990956
1,49,1,680716405,3,795499555,0.0,False,0.0
1,49,2,795499555,1,78416706,0.0,False,0.990918
1,49,2,78416706,4,545522255,0.0,False,0.0
1,49,3,545522255,4,214982786,0.0,False,0.99088
1,49,3,214982786,5,719514356,0.0,False,0.0
1,49,4,719514356,3,287443518,0.0,False,0.990842
1,49,4,287443518,2,323314947,1.0,True,0.0
1,50,1,372134197,4,370757706,0.0,False,0.990804
1,50,1,370757706,3,54144219,0.0,False,0.0
1,50,2,54144219,1,950186604,0.0,False,0.990766
1,50,2,950186604,3,372997227,0.0,False,0.0
1,50,3,372997227,2,240487239,0.0,False,0.990728
1,50,3,240487239,3,775510404,0.0,False,0.0
1,50,4,775510404,3,577077667,0.0,False,0.99069
1,50,4,577077667,4,918629222,0.0,False,0.0
1,50,5,918629222,6,638024505,0.0,False,0.990652
1,50,5,638024505,2,628030784,0.0,False,0.0
1,50,6,628030784,6,201473811,0.0,False,0.990614
1,50,6,201473811,1,723896750,1.0,True,0.0
1,51,1,372134197,4,118749634,0.0,False,0.990576
1,51,1,118749634,3,25345363,0.0,False,0.0
1,51,2,25345363,6,757164027,0.0,False,0.990538
1,51,2,757164027,3,424883747,0.0,False,0.0
1,51,3,424883747,0,264968999,0.0,False,0.9905
1,51,3,264968999,3,399500420,0.0,False,0.0
1,51,4,399500420,5,987423561,0.0,False,0.990462
1,51,4,987423561,3,737954398,1.0,True,0.0
1,52,1,372134197,5,219674003,0.0,False,0.990424
1,52,1,219674003,3,33236702,0.0,False,0.0
1,52,2,33236702,0,967528370,0.0,False,0.990386
1,52,2,967528370,3,799631947,0.0,False,0.0
1,52,3,799631947,2,589732127,0.0,False,0.990348
1,52,3,589732127,3,924665835,0.0,False,0.0
1,52,4,924665835,3,844972431,0.0,False,0.99031
1,52,4,844972431,2,915824373,0.0,False,0.0
1,52,5,915824373,0,365209682,0.0,False,0.990272
1,52,5,365209682,2,340839419,0.0,False,0.0
1,52,6,340839419,0,299196165,0.0,False,0.990234
1,52,6,299196165,0,39233555,0.0,False,0.0
1,52,7,39233555,5,665813319,0.0,False,0.990196
1,52,7,665813319,2,729934157,0.0,False,0.0
1,52,8,729934157,3,612169592,0.0,False,0.990158
1,52,8,612169592,2,101018403,1.0,True,0.0
1,53,1,372134197,6,211851301,0.0,False,0.99012
1,53,1,211851301,3,703582145,0.0,False,0.0
1,53,2,703582145,4,757164027,0.0,False,0.990082
1,53,2,757164027,3,424883747,0.0,False,0.0
